   150    0.42873E+04    0.10766E+01    0.71749E-02   -0.45070E+02
   151    0.43190E+04    0.10717E+01    0.72793E-02   -0.45095E+02
   152    0.43503E+04    0.10664E+01    0.73847E-02   -0.45096E+02
   153    0.43816E+04    0.10606E+01    0.74910E-02   -0.45072E+02
   154    0.44126E+04    0.10545E+01    0.75984E-02   -0.45024E+02
   155    0.44434E+04    0.10480E+01    0.77068E-02   -0.44951E+02
   156    0.44738E+04    0.10412E+01    0.78162E-02   -0.44855E+02
   157    0.45042E+04    0.10340E+01    0.79266E-02   -0.44732E+02
   158    0.45343E+04    0.10265E+01    0.80381E-02   -0.44585E+02
   159    0.45640E+04    0.10186E+01    0.81505E-02   -0.44412E+02
   160    0.45936E+04    0.10104E+01    0.82640E-02   -0.44213E+02
   161    0.46229E+04    0.10019E+01    0.83785E-02   -0.43988E+02
   162    0.46519E+04    0.99313E+00    0.84941E-02   -0.43738E+02
   163    0.46808E+04    0.98403E+00    0.86107E-02   -0.43462E+02
   164    0.47092E+04    0.97473E+00    0.87283E-02   -0.43161E+02
   165    0.47375E+04    0.96513E+00    0.88470E-02   -0.42832E+02
   166    0.47655E+04    0.95539E+00    0.89666E-02   -0.42477E+02
   167    0.47932E+04    0.94529E+00    0.90874E-02   -0.42097E+02
   168    0.48205E+04    0.93520E+00    0.92091E-02   -0.41689E+02
   169    0.48475E+04    0.92481E+00    0.93319E-02   -0.41255E+02
   170    0.48741E+04    0.91436E+00    0.94557E-02   -0.40794E+02
   171    0.49004E+04    0.90385E+00    0.95805E-02   -0.40305E+02
   172    0.49262E+04    0.89319E+00    0.97063E-02   -0.39789E+02
   173    0.49516E+04    0.88239E+00    0.98332E-02   -0.39247E+02
   174    0.49767E+04    0.87174E+00    0.99610E-02   -0.38678E+02
   175    0.50013E+04    0.86096E+00    0.10090E-01   -0.38081E+02
   176    0.50255E+04    0.85025E+00    0.10220E-01   -0.37457E+02
   177    0.50493E+04    0.83956E+00    0.10351E-01   -0.36807E+02
   178    0.50726E+04    0.82909E+00    0.10482E-01   -0.36129E+02
   179    0.50955E+04    0.81856E+00    0.10615E-01   -0.35424E+02
   180    0.51180E+04    0.80819E+00    0.10749E-01   -0.34693E+02
   181    0.51400E+04    0.79797E+00    0.10884E-01   -0.33936E+02
   182    0.51616E+04    0.78798E+00    0.11020E-01   -0.33152E+02
   183    0.51826E+04    0.77815E+00    0.11156E-01   -0.32342E+02
   184    0.52033E+04    0.76854E+00    0.11294E-01   -0.31505E+02
   185    0.52235E+04    0.75932E+00    0.11432E-01   -0.30644E+02
   186    0.52429E+04    0.75034E+00    0.11572E-01   -0.29755E+02
   187    0.52621E+04    0.74173E+00    0.11712E-01   -0.28840E+02
   188    0.52808E+04    0.73349E+00    0.11854E-01   -0.27901E+02
   189    0.52989E+04    0.72565E+00    0.11996E-01   -0.26937E+02
   190    0.53169E+04    0.71826E+00    0.12139E-01   -0.25948E+02
   191    0.53340E+04    0.71135E+00    0.12283E-01   -0.24933E+02
   192    0.53506E+04    0.70494E+00    0.12428E-01   -0.23894E+02
   193    0.53667E+04    0.69907E+00    0.12573E-01   -0.22832E+02
   194    0.53825E+04    0.69377E+00    0.12720E-01   -0.21744E+02
   195    0.53976E+04    0.68908E+00    0.12867E-01   -0.20634E+02
   196    0.54121E+04    0.68503E+00    0.13015E-01   -0.19501E+02
   197    0.54262E+04    0.68168E+00    0.13164E-01   -0.18345E+02
   198    0.54398E+04    0.67904E+00    0.13314E-01   -0.17166E+02
   199    0.54528E+04    0.67714E+00    0.13465E-01   -0.15966E+02
   200    0.54654E+04    0.67603E+00    0.13616E-01   -0.14744E+02
   201    0.54773E+04    0.67576E+00    0.13768E-01   -0.13500E+02
   202    0.54888E+04    0.67633E+00    0.13921E-01   -0.12235E+02
   203    0.54996E+04    0.67780E+00    0.14075E-01   -0.10950E+02
   204    0.55098E+04    0.68020E+00    0.14229E-01   -0.96457E+01
   205    0.55195E+04    0.68358E+00    0.14384E-01   -0.83212E+01
   206    0.55285E+04    0.68796E+00    0.14540E-01   -0.69774E+01
   207    0.55369E+04    0.69337E+00    0.14697E-01   -0.56147E+01
   208    0.55447E+04    0.69986E+00    0.14854E-01   -0.42338E+01
   209    0.55518E+04    0.70745E+00    0.15012E-01   -0.28349E+01
   210    0.55584E+04    0.71620E+00    0.15170E-01   -0.14190E+01
   211    0.55644E+04    0.72614E+00    0.15329E-01    0.13804E-01
   212    0.55696E+04    0.73728E+00    0.15489E-01    0.14627E+01
   213    0.55743E+04    0.74969E+00    0.15650E-01    0.29276E+01
   214    0.55784E+04    0.76334E+00    0.15811E-01    0.44074E+01
   215    0.55819E+04    0.77844E+00    0.15972E-01    0.59014E+01
   216    0.55847E+04    0.79479E+00    0.16135E-01    0.74100E+01
   217    0.55870E+04    0.81256E+00    0.16297E-01    0.89312E+01
   218    0.55886E+04    0.83173E+00    0.16461E-01    0.10465E+02
   219    0.55896E+04    0.85232E+00    0.16625E-01    0.12013E+02
   220    0.55900E+04    0.87447E+00    0.16789E-01    0.13570E+02
   221    0.55899E+04    0.89810E+00    0.16954E-01    0.15139E+02
   222    0.55891E+04    0.92336E+00    0.17119E-01    0.16718E+02
   223    0.55877E+04    0.95018E+00    0.17285E-01    0.18308E+02
   224    0.55857E+04    0.97856E+00    0.17451E-01    0.19905E+02
   225    0.55832E+04    0.10086E+01    0.17618E-01    0.21512E+02
   226    0.55800E+04    0.10404E+01    0.17785E-01    0.23125E+02
   227    0.55761E+04    0.10739E+01    0.17952E-01    0.24747E+02
   228    0.55718E+04    0.11091E+01    0.18120E-01    0.26374E+02
   229    0.55668E+04    0.11461E+01    0.18289E-01    0.28007E+02
   230    0.55612E+04    0.11848E+01    0.18457E-01    0.29645E+02
   231    0.55549E+04    0.12254E+01    0.18626E-01    0.31288E+02
   232    0.55481E+04    0.12678E+01    0.18795E-01    0.32935E+02
   233    0.55407E+04    0.13122E+01    0.18965E-01    0.34584E+02
   234    0.55326E+04    0.13584E+01    0.19134E-01    0.36235E+02
   235    0.55239E+04    0.14066E+01    0.19304E-01    0.37887E+02
   236    0.55146E+04    0.14566E+01    0.19474E-01    0.39541E+02
   237    0.55047E+04    0.15087E+01    0.19645E-01    0.41194E+02
   238    0.54942E+04    0.15628E+01    0.19815E-01    0.42847E+02
   239    0.54832E+04    0.16189E+01    0.19986E-01    0.44499E+02
   240    0.54714E+04    0.16769E+01    0.20157E-01    0.46148E+02
   241    0.54592E+04    0.17371E+01    0.20328E-01    0.47794E+02
   242    0.54464E+04    0.17993E+01    0.20499E-01    0.49438E+02
   243    0.54330E+04    0.18636E+01    0.20670E-01    0.51076E+02
   244    0.54191E+04    0.19300E+01    0.20841E-01    0.52710E+02
   245    0.54045E+04    0.19985E+01    0.21012E-01    0.54338E+02
   246    0.53894E+04    0.20692E+01    0.21183E-01    0.55960E+02
   247    0.53738E+04    0.21419E+01    0.21354E-01    0.57574E+02
   248    0.53576E+04    0.22170E+01    0.21525E-01    0.59181E+02
   249    0.53410E+04    0.22941E+01    0.21696E-01    0.60779E+02
   250    0.53237E+04    0.23735E+01    0.21866E-01    0.62367E+02
   251    0.53061E+04    0.24550E+01    0.22037E-01    0.63947E+02
   252    0.52877E+04    0.25388E+01    0.22208E-01    0.65515E+02
   253    0.52691E+04    0.26246E+01    0.22378E-01    0.67072E+02
   254    0.52498E+04    0.27128E+01    0.22548E-01    0.68616E+02
   255    0.52301E+04    0.28031E+01    0.22718E-01    0.70149E+02
   256    0.52099E+04    0.28957E+01    0.22888E-01    0.71669E+02
   257    0.51893E+04    0.29904E+01    0.23057E-01    0.73169E+02
   258    0.51681E+04    0.30874E+01    0.23226E-01    0.74662E+02
   259    0.51465E+04    0.31866E+01    0.23395E-01    0.76132E+02
   260    0.51246E+04    0.32881E+01    0.23564E-01    0.77594E+02
   261    0.51021E+04    0.33916E+01    0.23732E-01    0.79027E+02
   262    0.50791E+04    0.34975E+01    0.23900E-01    0.80452E+02
   263    0.50560E+04    0.36056E+01    0.24067E-01    0.81862E+02
   264    0.50322E+04    0.37158E+01    0.24235E-01    0.83249E+02
   265    0.50080E+04    0.38282E+01    0.24401E-01    0.84607E+02
   266    0.49835E+04    0.39429E+01    0.24568E-01    0.85957E+02
   267    0.49584E+04    0.40596E+01    0.24733E-01    0.87278E+02
   268    0.49330E+04    0.41786E+01    0.24899E-01    0.88583E+02
   269    0.49071E+04    0.42997E+01    0.25064E-01    0.89866E+02
   270    0.48809E+04    0.44229E+01    0.25228E-01    0.91127E+02
   271    0.48543E+04    0.45482E+01    0.25392E-01    0.92366E+02
   272    0.48275E+04    0.46758E+01    0.25556E-01    0.93574E+02
   273    0.48002E+04    0.48052E+01    0.25718E-01    0.94768E+02
   274    0.47727E+04    0.49369E+01    0.25881E-01    0.95925E+02
   275    0.47448E+04    0.50704E+01    0.26043E-01    0.97066E+02
   276    0.47167E+04    0.52060E+01    0.26204E-01    0.98171E+02
   277    0.46881E+04    0.53437E+01    0.26365E-01    0.99261E+02
   278    0.46593E+04    0.54833E+01    0.26525E-01    0.10031E+03
   279    0.46302E+04    0.56248E+01    0.26684E-01    0.10134E+03
   280    0.46008E+04    0.57682E+01    0.26843E-01    0.10234E+03
   281    0.45713E+04    0.59136E+01    0.27001E-01    0.10332E+03
   282    0.45414E+04    0.60606E+01    0.27159E-01    0.10426E+03
   283    0.45113E+04    0.62096E+01    0.27316E-01    0.10517E+03
   284    0.44810E+04    0.63604E+01    0.27472E-01    0.10605E+03
   285    0.44504E+04    0.65130E+01    0.27628E-01    0.10690E+03
   286    0.44196E+04    0.66672E+01    0.27783E-01    0.10772E+03
   287    0.43885E+04    0.68232E+01    0.27938E-01    0.10851E+03
   288    0.43574E+04    0.69808E+01    0.28091E-01    0.10927E+03
   289    0.43260E+04    0.71400E+01    0.28245E-01    0.11000E+03
   290    0.42944E+04    0.73007E+01    0.28397E-01    0.11069E+03
   291    0.42627E+04    0.74636E+01    0.28549E-01    0.11135E+03
   292    0.42306E+04    0.76275E+01    0.28700E-01    0.11198E+03
   293    0.41986E+04    0.77922E+01    0.28850E-01    0.11256E+03
   294    0.41664E+04    0.79590E+01    0.29000E-01    0.11313E+03
   295    0.41342E+04    0.81266E+01    0.29149E-01    0.11365E+03
   296    0.41017E+04    0.82963E+01    0.29297E-01    0.11414E+03
   297    0.40691E+04    0.84660E+01    0.29445E-01    0.11460E+03
   298    0.40364E+04    0.86379E+01    0.29592E-01    0.11501E+03
   299    0.40036E+04    0.88113E+01    0.29738E-01    0.11539E+03
   300    0.39707E+04    0.89846E+01    0.29883E-01    0.11574E+03
   301    0.39378E+04    0.91593E+01    0.30028E-01    0.11605E+03
   302    0.39048E+04    0.93348E+01    0.30172E-01    0.11633E+03
   303    0.38718E+04    0.95117E+01    0.30315E-01    0.11657E+03
   304    0.38387E+04    0.96901E+01    0.30457E-01    0.11677E+03
   305    0.38056E+04    0.98684E+01    0.30599E-01    0.11693E+03
   306    0.37724E+04    0.10047E+02    0.30740E-01    0.11706E+03
   307    0.37393E+04    0.10227E+02    0.30881E-01    0.11715E+03
   308    0.37061E+04    0.10409E+02    0.31020E-01    0.11721E+03
   309    0.36731E+04    0.10590E+02    0.31159E-01    0.11722E+03
   310    0.36399E+04    0.10771E+02    0.31297E-01    0.11721E+03
   311    0.36069E+04    0.10955E+02    0.31434E-01    0.11714E+03
   312    0.35739E+04    0.11137E+02    0.31571E-01    0.11705E+03
   313    0.35409E+04    0.11321E+02    0.31707E-01    0.11692E+03
